Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,OppFG,OppFGA,OppFG%,Opp3P,Opp3PA,Opp3P%,OppFT,OppFTA,OppFT%,OppORB,OppTRB,OppAST,OppSTL,OppBLK,OppTOV,OppPF
2025,ATL,1,2024-10-23,1,BRK,W,120,116,39,80,.488,9,28,.321,33,46,.717,12,45,25,12,9,16,20,40,91,.440,17,43,.395,19,25,.760,12,43,21,8,6,19,32
2025,ATL,2,2024-10-25,1,CHO,W,125,120,39,81,.481,14,38,.368,33,38,.868,7,39,25,11,9,14,28,37,96,.385,21,51,.412,25,31,.806,22,53,22,7,4,18,28
2025,ATL,3,2024-10-27,0,OKC,L,104,128,36,91,.396,10,31,.323,22,29,.759,17,49,24,7,4,20,23,44,89,.494,16,40,.400,24,32,.750,11,45,26,13,12,10,23
2025,ATL,4,2024-10-28,1,WAS,L,119,121,39,81,.481,15,40,.375,26,36,.722,6,39,32,12,7,16,22,41,91,.451,21,44,.477,18,22,.818,9,43,24,7,3,18,25
2025,ATL,5,2024-10-30,0,WAS,L,120,133,45,95,.474,12,39,.308,18,21,.857,12,41,28,10,3,17,19,47,89,.528,16,38,.421,23,25,.920,6,37,32,10,5,16,21
2025,ATL,6,2024-11-01,1,SAC,L,115,123,41,92,.446,19,50,.380,14,18,.778,8,40,30,8,4,13,22,43,89,.483,11,33,.333,26,30,.867,10,51,28,9,4,14,21
2025,ATL,7,2024-11-03,0,NOP,W,126,111,50,88,.568,15,36,.417,11,12,.917,10,41,29,10,3,16,17,39,90,.433,16,38,.421,17,20,.850,18,43,22,6,3,18,16
2025,ATL,8,2024-11-04,1,BOS,L,93,123,37,89,.416,6,31,.194,13,16,.813,8,43,23,9,3,20,13,48,99,.485,18,55,.327,9,13,.692,11,50,27,15,7,13,14
2025,ATL,9,2024-11-06,1,NYK,W,121,116,45,100,.450,15,38,.395,16,22,.727,16,48,31,12,4,8,14,41,84,.488,22,47,.468,12,15,.800,7,41,29,5,5,16,18
2025,ATL,10,2024-11-08,0,DET,L,121,122,44,97,.454,15,36,.417,18,23,.783,15,44,30,12,7,18,21,44,86,.512,13,33,.394,21,31,.677,11,45,27,7,8,21,18
2025,ATL,11,2024-11-09,1,CHI,L,113,125,41,89,.461,9,29,.310,22,30,.733,10,39,31,8,5,14,19,46,92,.500,13,39,.333,20,23,.870,13,47,30,12,6,18,18
2025,ATL,12,2024-11-12,0,BOS,W,117,116,50,99,.505,10,32,.313,7,13,.538,19,44,35,16,2,16,17,38,75,.507,18,45,.400,22,27,.815,6,34,28,7,5,20,12
2025,ATL,13,2024-11-15,1,WAS,W,129,117,46,98,.469,12,37,.324,25,30,.833,15,55,28,10,10,16,17,43,106,.406,15,43,.349,16,21,.762,13,52,28,11,5,16,23
2025,ATL,14,2024-11-17,0,POR,L,110,114,39,85,.459,11,32,.344,21,25,.840,16,47,30,10,7,27,19,44,95,.463,14,38,.368,12,19,.632,18,40,31,16,10,20,21
2025,ATL,15,2024-11-18,0,SAC,W,109,108,39,83,.470,16,38,.421,15,18,.833,6,37,34,7,7,14,19,37,85,.435,20,46,.435,14,19,.737,9,45,24,9,4,17,20
2025,ATL,16,2024-11-20,0,GSW,L,97,120,35,105,.333,12,45,.267,15,24,.625,21,65,27,9,5,17,17,47,101,.465,14,40,.350,12,18,.667,9,54,36,10,7,15,17
2025,ATL,17,2024-11-22,0,CHI,L,122,136,49,107,.458,10,34,.294,14,19,.737,14,42,32,11,4,11,16,49,86,.570,19,43,.442,19,21,.905,5,41,36,8,10,19,17
2025,ATL,18,2024-11-25,1,DAL,L,119,129,48,101,.475,9,31,.290,14,16,.875,9,39,32,10,6,14,15,47,94,.500,16,35,.457,19,22,.864,10,51,24,6,8,18,13
2025,ATL,19,2024-11-27,0,CLE,W,135,124,46,97,.474,20,42,.476,23,25,.920,14,51,39,6,6,15,21,44,95,.463,15,48,.313,21,28,.750,12,44,31,11,5,13,21
2025,ATL,20,2024-11-29,1,CLE,W,117,101,44,85,.518,14,34,.412,15,18,.833,10,53,33,9,5,21,20,38,93,.409,11,38,.289,14,17,.824,11,40,21,9,0,13,22
2025,ATL,21,2024-11-30,0,CHO,W,107,104,38,78,.487,10,33,.303,21,27,.778,14,49,27,8,7,22,15,35,94,.372,18,48,.375,16,19,.842,18,45,23,13,6,15,23
2025,ATL,22,2024-12-02,1,NOP,W,124,112,49,96,.510,10,38,.263,16,20,.800,11,51,30,12,4,18,15,44,100,.440,13,42,.310,11,17,.647,15,41,21,15,5,16,18
2025,ATL,23,2024-12-04,0,MIL,W,119,104,45,102,.441,9,32,.281,20,22,.909,15,54,29,16,3,14,25,33,78,.423,15,45,.333,23,35,.657,8,40,23,7,4,18,22
2025,ATL,24,2024-12-06,1,LAL,W,134,132,50,100,.500,17,40,.425,17,22,.773,11,48,40,10,5,17,24,51,99,.515,16,35,.457,14,16,.875,6,40,33,11,10,15,24
2025,ATL,25,2024-12-08,1,DEN,L,111,141,41,101,.406,9,40,.225,20,27,.741,19,45,26,12,2,12,22,56,89,.629,12,27,.444,17,24,.708,7,43,43,9,5,20,22
2025,ATL,26,2024-12-11,0,NYK,W,108,100,43,104,.413,9,31,.290,13,20,.650,22,58,27,5,7,11,13,40,93,.430,11,42,.262,9,15,.600,12,49,27,8,11,15,14
2025,ATL,27,2024-12-14,0,MIL,L,102,110,35,82,.427,10,24,.417,22,34,.647,7,44,23,3,6,13,20,39,86,.453,14,45,.311,18,27,.667,6,47,28,8,8,13,27
2025,ATL,28,2024-12-19,0,SAS,L,126,133,46,97,.474,16,38,.421,18,21,.857,12,53,32,14,6,23,22,49,101,.485,19,42,.452,16,23,.696,8,42,32,15,8,17,15
2025,ATL,29,2024-12-21,1,MEM,L,112,128,39,80,.488,14,38,.368,20,24,.833,6,41,29,11,6,25,14,50,97,.515,18,41,.439,10,13,.769,8,40,35,13,1,18,22
2025,ATL,30,2024-12-23,1,MIN,W,117,104,39,73,.534,18,36,.500,21,26,.808,6,38,27,15,6,23,14,39,91,.429,14,43,.326,12,13,.923,16,43,31,12,3,21,17
2025,ATL,31,2024-12-26,1,CHI,W,141,133,46,89,.517,17,45,.378,32,34,.941,12,44,32,9,5,14,13,53,98,.541,22,43,.512,5,6,.833,9,36,36,8,1,16,26
2025,ATL,32,2024-12-28,1,MIA,W,120,110,44,86,.512,15,37,.405,17,22,.773,9,47,34,7,2,13,16,40,90,.444,13,41,.317,17,18,.944,8,42,23,9,4,9,19
2025,ATL,33,2024-12-29,0,TOR,W,136,107,46,95,.484,18,45,.400,26,35,.743,14,40,30,22,8,15,19,38,85,.447,7,24,.292,24,27,.889,15,52,26,10,4,31,26
2025,ATL,34,2025-01-01,0,DEN,L,120,139,45,100,.450,16,46,.348,14,21,.667,12,44,34,10,5,14,16,53,94,.564,12,30,.400,21,21,1.000,4,43,44,8,5,13,16
2025,ATL,35,2025-01-03,0,LAL,L,102,119,41,100,.410,6,34,.176,14,18,.778,13,39,22,10,3,8,22,43,88,.489,13,30,.433,20,25,.800,17,56,28,4,6,19,21
2025,ATL,36,2025-01-04,0,LAC,L,105,131,38,88,.432,16,46,.348,13,17,.765,8,43,30,11,4,23,12,53,96,.552,13,36,.361,12,17,.706,7,48,36,15,3,17,17
2025,ATL,37,2025-01-07,0,UTA,W,124,121,47,98,.480,18,44,.409,12,15,.800,12,44,35,6,11,10,22,40,96,.417,19,48,.396,22,25,.880,13,47,25,8,4,16,17
2025,ATL,38,2025-01-09,0,PHO,L,115,123,42,86,.488,15,32,.469,16,17,.941,8,32,32,11,3,11,19,49,85,.576,13,33,.394,12,15,.800,12,42,33,7,6,16,15
2025,ATL,39,2025-01-14,1,PHO,W,122,117,43,98,.439,17,41,.415,19,26,.731,20,54,22,10,3,14,21,43,84,.512,13,35,.371,18,27,.667,6,37,28,10,4,13,17
2025,ATL,40,2025-01-15,0,CHI,W,110,94,41,100,.410,13,43,.302,15,22,.682,14,51,28,11,5,11,15,39,88,.443,6,27,.222,10,10,1.000,8,53,23,5,5,20,15
2025,BOS,1,2024-10-22,1,NYK,W,132,109,48,95,.505,29,61,.475,7,8,.875,11,40,33,6,3,4,15,43,78,.551,11,30,.367,12,16,.750,5,34,20,2,3,12,12
2025,BOS,2,2024-10-24,0,WAS,W,122,102,42,90,.467,17,45,.378,21,27,.778,12,49,21,7,3,14,19,41,95,.432,7,36,.194,13,18,.722,10,40,27,9,6,15,19
2025,BOS,3,2024-10-26,0,DET,W,124,118,38,90,.422,22,48,.458,26,30,.867,13,37,19,10,6,10,16,43,88,.489,14,39,.359,18,22,.818,9,44,27,4,7,15,22
2025,BOS,4,2024-10-28,1,MIL,W,119,108,43,87,.494,18,47,.383,15,19,.789,4,38,24,5,5,14,18,37,82,.451,8,31,.258,26,31,.839,8,43,18,7,6,17,24
2025,BOS,5,2024-10-30,0,IND,L,132,135,44,109,.404,19,57,.333,25,31,.806,18,51,23,11,5,14,19,50,104,.481,15,38,.395,20,24,.833,16,57,33,10,5,19,26
2025,BOS,6,2024-11-01,0,CHO,W,124,109,41,86,.477,13,42,.310,29,35,.829,11,41,21,12,5,10,13,42,91,.462,19,48,.396,6,12,.500,12,42,20,5,5,16,26
2025,BOS,7,2024-11-02,0,CHO,W,113,103,36,82,.439,16,52,.308,25,28,.893,8,44,23,4,4,15,17,40,91,.440,17,42,.405,6,9,.667,7,34,24,10,1,13,25
2025,BOS,8,2024-11-04,0,ATL,W,123,93,48,99,.485,18,55,.327,9,13,.692,11,50,27,15,7,13,14,37,89,.416,6,31,.194,13,16,.813,8,43,23,9,3,20,13
2025,BOS,9,2024-11-06,1,GSW,L,112,118,38,90,.422,19,54,.352,17,21,.810,13,47,22,5,3,12,18,42,91,.462,14,34,.412,20,24,.833,15,53,22,6,5,11,19
2025,BOS,10,2024-11-08,1,BRK,W,108,104,39,90,.433,14,53,.264,16,19,.842,4,39,23,7,9,13,15,41,100,.410,10,38,.263,12,15,.800,12,51,24,6,3,13,22
2025,BOS,11,2024-11-10,0,MIL,W,113,107,35,86,.407,19,50,.380,24,27,.889,8,42,27,5,2,12,16,39,81,.481,13,32,.406,16,21,.762,5,41,21,9,8,13,18
2025,BOS,12,2024-11-12,1,ATL,L,116,117,38,75,.507,18,45,.400,22,27,.815,6,34,28,7,5,20,12,50,99,.505,10,32,.313,7,13,.538,19,44,35,16,2,16,17
2025,BOS,13,2024-11-13,0,BRK,W,139,114,50,93,.538,22,46,.478,17,24,.708,12,45,35,7,6,8,17,40,79,.506,19,43,.442,15,18,.833,3,34,26,4,3,13,20
2025,BOS,14,2024-11-16,1,TOR,W,126,123,44,99,.444,21,61,.344,17,19,.895,14,42,30,2,6,9,20,50,98,.510,9,23,.391,14,21,.667,15,46,35,3,2,9,19
2025,BOS,15,2024-11-19,1,CLE,W,120,117,44,86,.512,22,41,.537,10,14,.714,9,42,32,4,4,13,19,46,93,.495,10,29,.345,15,17,.882,12,41,30,4,3,7,15
2025,BOS,16,2024-11-22,0,WAS,W,108,96,36,85,.424,11,46,.239,25,32,.781,10,43,22,11,7,12,19,39,90,.433,7,28,.250,11,16,.688,10,48,19,6,4,20,29
2025,BOS,17,2024-11-24,1,MIN,W,107,105,37,87,.425,21,56,.375,12,15,.800,8,40,25,5,7,7,23,37,88,.420,15,41,.366,16,21,.762,11,49,19,2,1,8,18
2025,BOS,18,2024-11-25,1,LAC,W,126,94,45,88,.511,22,51,.431,14,20,.700,8,47,33,10,11,11,12,39,90,.433,7,26,.269,9,13,.692,10,44,18,8,3,14,12
2025,BOS,19,2024-11-29,0,CHI,W,138,129,49,98,.500,23,54,.426,17,23,.739,11,51,24,6,2,9,13,48,93,.516,20,51,.392,13,16,.813,5,43,28,7,2,8,17
2025,BOS,20,2024-12-01,0,CLE,L,111,115,38,95,.400,17,49,.347,18,19,.947,10,46,17,11,6,11,19,39,80,.488,17,36,.472,20,25,.800,6,44,22,5,7,18,20
2025,BOS,21,2024-12-02,1,MIA,W,108,89,39,89,.438,19,55,.345,11,13,.846,14,54,25,5,9,17,20,31,87,.356,8,35,.229,19,23,.826,11,44,24,6,1,10,11
2025,BOS,22,2024-12-04,1,DET,W,130,120,45,94,.479,21,53,.396,19,25,.760,14,43,30,11,7,16,14,43,84,.512,20,39,.513,14,18,.778,8,34,27,10,5,19,21
2025,BOS,23,2024-12-06,1,MIL,W,111,105,40,87,.460,17,53,.321,14,16,.875,7,41,27,5,6,6,18,40,94,.426,11,29,.379,14,17,.824,12,51,16,4,2,9,16
2025,BOS,24,2024-12-07,1,MEM,L,121,127,42,105,.400,18,60,.300,19,28,.679,15,51,26,6,7,13,16,47,94,.500,15,33,.455,18,23,.783,11,52,25,13,7,13,25
2025,BOS,25,2024-12-12,1,DET,W,123,99,46,90,.511,20,48,.417,11,13,.846,8,51,34,6,4,14,9,42,98,.429,7,37,.189,8,10,.800,9,43,27,8,4,8,12
2025,BOS,26,2024-12-15,0,WAS,W,112,98,40,93,.430,18,46,.391,14,24,.583,16,56,26,11,5,18,15,40,99,.404,13,40,.325,5,8,.625,17,51,22,10,7,16,25
2025,BOS,27,2024-12-19,1,CHI,L,108,117,38,97,.392,14,56,.250,18,21,.857,11,45,21,6,8,4,13,42,94,.447,19,52,.365,14,16,.875,11,56,23,2,2,12,19
2025,BOS,28,2024-12-21,0,CHI,W,123,98,48,100,.480,15,45,.333,12,14,.857,17,59,27,8,4,12,12,37,98,.378,14,41,.341,10,11,.909,10,43,28,8,4,13,14
2025,BOS,29,2024-12-23,0,ORL,L,104,108,37,84,.440,8,33,.242,22,27,.815,8,41,13,13,5,19,16,37,83,.446,13,33,.394,21,21,1.000,7,42,26,11,9,20,24
2025,BOS,30,2024-12-25,1,PHI,L,114,118,43,95,.453,20,49,.408,8,13,.615,13,51,24,3,4,13,18,41,88,.466,17,40,.425,19,19,1.000,5,39,28,10,5,6,17
2025,BOS,31,2024-12-27,1,IND,W,142,105,47,92,.511,23,56,.411,25,29,.862,18,52,31,9,6,10,19,38,91,.418,11,39,.282,18,25,.720,13,39,27,5,3,12,20
2025,BOS,32,2024-12-29,1,IND,L,114,123,43,93,.462,16,54,.296,12,19,.632,8,41,26,6,6,8,22,46,87,.529,9,23,.391,22,27,.815,11,50,27,6,2,9,17
2025,BOS,33,2024-12-31,1,TOR,W,125,71,47,87,.540,22,43,.512,9,15,.600,11,49,29,14,7,13,10,27,86,.314,10,40,.250,7,11,.636,14,44,18,8,4,21,16
2025,BOS,34,2025-01-02,0,MIN,W,118,115,46,92,.500,22,57,.386,4,6,.667,10,31,30,9,4,4,16,37,74,.500,21,39,.538,20,22,.909,11,41,24,1,2,16,11
2025,BOS,35,2025-01-03,0,HOU,W,109,86,39,77,.506,19,39,.487,12,18,.667,12,41,20,6,8,14,13,32,88,.364,10,36,.278,12,12,1.000,14,37,9,6,4,14,21
2025,BOS,36,2025-01-05,0,OKC,L,92,105,31,85,.365,9,46,.196,21,24,.875,12,48,17,6,5,16,18,39,87,.448,16,38,.421,11,13,.846,9,46,22,11,6,16,18
2025,BOS,37,2025-01-07,0,DEN,W,118,106,44,88,.500,12,35,.343,18,20,.900,11,41,30,11,7,12,13,40,87,.460,14,36,.389,12,15,.800,13,39,22,6,6,16,17
2025,BOS,38,2025-01-10,1,SAC,L,97,114,34,84,.405,11,41,.268,18,22,.818,8,43,22,5,7,15,14,44,102,.431,18,47,.383,8,9,.889,16,56,26,11,8,12,18
2025,BOS,39,2025-01-12,1,NOP,W,120,119,44,101,.436,13,44,.295,19,23,.826,18,55,23,5,7,12,18,40,86,.465,17,37,.459,22,26,.846,6,42,24,8,3,10,19
2025,BOS,40,2025-01-15,0,TOR,L,97,110,36,91,.396,16,46,.348,9,18,.500,13,45,24,6,8,9,16,45,89,.506,11,34,.324,9,15,.600,13,56,35,4,4,11,19
2025,BOS,41,2025-01-17,1,ORL,W,121,94,42,80,.525,17,37,.459,20,22,.909,11,41,25,6,3,10,23,34,82,.415,5,32,.156,21,31,.677,12,37,15,3,3,12,19
2025,BRK,1,2024-10-23,0,ATL,L,116,120,40,91,.440,17,43,.395,19,25,.760,12,43,21,8,6,19,32,39,80,.488,9,28,.321,33,46,.717,12,45,25,12,9,16,20
2025,BRK,2,2024-10-25,0,ORL,L,101,116,35,83,.422,14,37,.378,17,21,.810,8,37,22,7,3,19,31,39,75,.520,15,30,.500,23,33,.697,5,39,28,10,7,13,19
2025,BRK,3,2024-10-27,1,MIL,W,115,102,39,91,.429,16,45,.356,21,23,.913,12,47,23,9,3,12,26,33,74,.446,10,33,.303,26,31,.839,7,43,20,7,3,18,17
2025,BRK,4,2024-10-29,1,DEN,L,139,144,49,96,.510,20,52,.385,21,27,.778,7,41,37,4,6,9,32,46,89,.517,13,27,.481,39,47,.830,9,43,31,3,4,5,22
2025,BRK,5,2024-10-30,0,MEM,W,119,106,41,80,.513,15,41,.366,22,25,.880,8,34,27,10,2,19,25,38,81,.469,8,27,.296,22,29,.759,12,38,27,9,3,22,21
2025,BRK,6,2024-11-01,1,CHI,W,120,112,49,94,.521,11,36,.306,11,13,.846,9,46,34,11,6,11,20,38,88,.432,17,44,.386,19,24,.792,10,44,24,5,3,16,15
2025,BRK,7,2024-11-03,1,DET,L,92,106,32,71,.451,9,31,.290,19,31,.613,4,27,23,9,3,14,24,37,77,.481,11,36,.306,21,26,.808,9,47,25,4,6,21,25
2025,BRK,8,2024-11-04,1,MEM,W,106,104,40,84,.476,13,36,.361,13,18,.722,12,37,28,7,1,14,22,43,91,.473,8,30,.267,10,13,.769,13,44,29,5,8,15,16
2025,BRK,9,2024-11-08,0,BOS,L,104,108,41,100,.410,10,38,.263,12,15,.800,12,51,24,6,3,13,22,39,90,.433,14,53,.264,16,19,.842,4,39,23,7,9,13,15
2025,BRK,10,2024-11-09,0,CLE,L,100,105,34,76,.447,15,43,.349,17,18,.944,10,36,21,4,2,20,14,40,74,.541,10,28,.357,15,19,.789,4,33,24,12,5,16,18
2025,BRK,11,2024-11-11,0,NOP,W,107,105,36,84,.429,19,42,.452,16,19,.842,14,46,24,4,5,17,14,42,94,.447,10,30,.333,11,12,.917,14,45,31,13,4,11,15
2025,BRK,12,2024-11-13,1,BOS,L,114,139,40,79,.506,19,43,.442,15,18,.833,3,34,26,4,3,13,20,50,93,.538,22,46,.478,17,24,.708,12,45,35,7,6,8,17
2025,BRK,13,2024-11-15,0,NYK,L,122,124,39,89,.438,19,46,.413,25,28,.893,10,37,27,8,2,9,22,44,83,.530,13,38,.342,23,28,.821,8,45,25,7,6,13,21
2025,BRK,14,2024-11-17,0,NYK,L,104,114,32,76,.421,17,41,.415,23,30,.767,7,35,31,1,3,9,19,43,88,.489,13,40,.325,15,19,.789,10,47,33,4,5,8,23
2025,BRK,15,2024-11-19,1,CHO,W,116,115,42,85,.494,18,41,.439,14,19,.737,10,36,31,8,8,15,19,38,82,.463,20,37,.541,19,22,.864,13,44,25,6,8,23,20
2025,BRK,16,2024-11-22,0,PHI,L,98,113,39,79,.494,13,37,.351,7,7,1.000,7,34,28,1,4,19,17,41,92,.446,16,43,.372,15,20,.750,15,40,25,13,9,12,16
2025,BRK,17,2024-11-24,0,SAC,W,108,103,36,75,.480,19,39,.487,17,25,.680,6,31,24,7,5,14,23,37,77,.481,9,25,.360,20,31,.645,11,44,21,6,6,16,22
2025,BRK,18,2024-11-25,0,GSW,W,128,120,41,83,.494,20,45,.444,26,30,.867,7,42,23,6,3,12,18,45,93,.484,19,46,.413,11,17,.647,11,43,32,8,5,13,21
2025,BRK,19,2024-11-27,0,PHO,W,127,117,44,87,.506,18,42,.429,21,22,.955,7,36,32,8,1,13,24,41,77,.532,12,31,.387,23,28,.821,3,37,25,7,5,17,26
2025,BRK,20,2024-11-29,1,ORL,L,100,123,38,77,.494,14,29,.483,10,14,.714,5,35,22,5,5,20,21,44,83,.530,18,35,.514,17,22,.773,11,40,29,13,13,17,21
2025,BRK,21,2024-12-01,1,ORL,L,92,100,30,79,.380,8,31,.258,24,31,.774,8,33,19,10,3,17,31,34,74,.459,7,28,.250,25,32,.781,14,52,23,10,11,22,29
2025,BRK,22,2024-12-02,0,CHI,L,102,128,38,95,.400,14,42,.333,12,15,.800,10,41,24,9,5,13,19,48,92,.522,16,47,.340,16,19,.842,11,54,33,8,5,17,16
2025,BRK,23,2024-12-04,1,IND,W,99,90,35,81,.432,12,36,.333,17,23,.739,7,43,24,12,6,17,18,32,75,.427,8,33,.242,18,22,.818,5,39,20,6,10,16,19
2025,BRK,24,2024-12-08,1,MIL,L,113,118,41,81,.506,16,35,.457,15,16,.938,7,30,24,9,3,13,25,39,68,.574,15,31,.484,25,32,.781,3,31,26,6,7,16,18
2025,BRK,25,2024-12-13,0,MEM,L,119,135,42,92,.457,20,53,.377,15,19,.789,8,41,30,9,7,18,20,52,99,.525,17,36,.472,14,21,.667,12,49,33,9,4,13,19
2025,BRK,26,2024-12-16,1,CLE,L,101,130,34,81,.420,14,34,.412,19,24,.792,9,35,25,11,2,22,28,43,81,.531,19,47,.404,25,29,.862,12,42,33,14,6,17,19
2025,BRK,27,2024-12-19,0,TOR,W,101,94,33,82,.402,9,39,.231,26,31,.839,15,53,18,3,6,17,21,34,86,.395,15,44,.341,11,14,.786,10,34,26,6,4,12,29
2025,BRK,28,2024-12-21,1,UTA,L,94,105,38,94,.404,7,40,.175,11,12,.917,16,50,24,9,3,19,17,41,86,.477,14,41,.341,9,17,.529,10,45,25,11,8,18,16
2025,BRK,29,2024-12-23,0,MIA,L,95,110,33,84,.393,13,34,.382,16,20,.800,11,42,23,9,2,15,18,36,73,.493,17,41,.415,21,24,.875,5,44,27,6,3,16,17
2025,BRK,30,2024-12-26,0,MIL,W,111,105,39,82,.476,16,38,.421,17,22,.773,9,38,25,8,1,21,11,41,83,.494,15,38,.395,8,12,.667,8,39,23,12,3,23,18
2025,BRK,31,2024-12-27,1,SAS,L,87,96,35,90,.389,12,41,.293,5,8,.625,12,45,22,8,4,18,22,32,78,.410,12,28,.429,20,27,.741,11,43,26,10,8,15,11
2025,BRK,32,2024-12-29,0,ORL,L,101,102,32,73,.438,13,30,.433,24,28,.857,9,38,22,7,3,17,19,37,83,.446,12,36,.333,16,25,.640,16,42,30,7,3,13,23
2025,BRK,33,2025-01-01,0,TOR,L,113,130,42,87,.483,11,37,.297,18,20,.900,4,32,28,8,2,13,17,52,88,.591,16,32,.500,10,13,.769,8,39,36,8,6,11,20
2025,BRK,34,2025-01-02,0,MIL,W,113,110,38,88,.432,12,39,.308,25,28,.893,14,51,26,8,3,14,21,40,90,.444,11,37,.297,19,28,.679,13,46,21,6,6,14,21
2025,BRK,35,2025-01-04,1,PHI,L,94,123,34,82,.415,14,41,.341,12,19,.632,6,39,22,6,4,22,21,42,82,.512,15,40,.375,24,30,.800,8,50,31,11,2,18,17
2025,BRK,36,2025-01-06,1,IND,L,99,113,41,98,.418,10,33,.303,7,11,.636,20,51,23,8,3,14,19,40,79,.506,12,31,.387,21,23,.913,5,35,22,8,5,12,17
2025,BRK,37,2025-01-08,1,DET,L,98,113,33,86,.384,13,39,.333,19,21,.905,9,38,24,10,4,15,15,45,86,.523,15,37,.405,8,12,.667,7,42,30,9,9,15,20
2025,BRK,38,2025-01-10,0,DEN,L,105,124,38,90,.422,14,45,.311,15,19,.789,10,39,26,9,5,17,24,45,87,.517,9,24,.375,25,33,.758,12,49,34,12,5,15,18
2025,BRK,39,2025-01-12,0,UTA,L,111,112,39,92,.424,10,40,.250,23,35,.657,15,54,26,5,5,11,17,40,90,.444,17,44,.386,15,20,.750,6,41,25,7,6,11,30
2025,BRK,40,2025-01-14,0,POR,W,132,114,49,90,.544,19,41,.463,15,18,.833,10,44,36,11,2,13,21,39,86,.453,17,38,.447,19,24,.792,13,38,20,8,3,17,16
2025,BRK,41,2025-01-15,0,LAC,L,67,126,25,83,.301,5,28,.179,12,22,.545,15,39,15,9,2,22,16,43,79,.544,12,32,.375,28,30,.933,6,46,26,13,3,16,17
2025,BRK,42,2025-01-17,0,LAL,L,101,102,37,82,.451,17,38,.447,10,13,.769,12,45,28,5,6,17,14,38,82,.463,12,34,.353,14,18,.778,6,34,24,6,7,10,12
2025,CHO,1,2024-10-23,0,HOU,W,110,105,38,85,.447,15,39,.385,19,24,.792,15,56,20,6,10,17,21,38,103,.369,13,43,.302,16,20,.800,16,43,19,8,4,8,18
2025,CHO,2,2024-10-25,0,ATL,L,120,125,37,96,.385,21,51,.412,25,31,.806,22,53,22,7,4,18,28,39,81,.481,14,38,.368,33,38,.868,7,39,25,11,9,14,28
2025,CHO,3,2024-10-26,1,MIA,L,106,114,39,89,.438,13,41,.317,15,21,.714,15,46,20,6,5,20,24,40,86,.465,14,34,.412,20,28,.714,13,43,33,8,6,14,19
2025,CHO,4,2024-10-30,1,TOR,W,138,133,49,94,.521,20,45,.444,20,25,.800,14,38,31,9,8,16,24,52,91,.571,9,28,.321,20,30,.667,13,41,37,9,5,14,25
2025,CHO,5,2024-11-01,1,BOS,L,109,124,42,91,.462,19,48,.396,6,12,.500,12,42,20,5,5,16,26,41,86,.477,13,42,.310,29,35,.829,11,41,21,12,5,10,13
2025,CHO,6,2024-11-02,1,BOS,L,103,113,40,91,.440,17,42,.405,6,9,.667,7,34,24,10,1,13,25,36,82,.439,16,52,.308,25,28,.893,8,44,23,4,4,15,17
2025,CHO,7,2024-11-04,0,MIN,L,93,114,35,88,.398,10,42,.238,13,16,.813,9,38,19,10,1,14,22,39,79,.494,18,38,.474,18,26,.692,9,45,23,7,8,15,19
2025,CHO,8,2024-11-06,1,DET,W,108,107,39,90,.433,14,44,.318,16,16,1.000,8,47,22,5,4,12,16,46,94,.489,10,32,.313,5,9,.556,6,46,34,5,4,11,20
2025,CHO,9,2024-11-08,1,IND,W,103,83,38,90,.422,17,50,.340,10,12,.833,13,56,23,6,7,15,16,33,83,.398,9,29,.310,8,14,.571,7,37,24,10,4,14,16
2025,CHO,10,2024-11-10,0,PHI,L,105,107,36,95,.379,14,54,.259,19,22,.864,12,50,22,10,5,21,22,39,84,.464,9,33,.273,20,26,.769,8,40,24,8,1,17,23
2025,CHO,11,2024-11-12,0,ORL,L,89,114,34,84,.405,13,38,.342,8,14,.571,8,48,22,7,3,22,18,43,93,.462,13,44,.295,15,19,.789,8,43,25,12,7,11,21
2025,CHO,12,2024-11-16,1,MIL,W,115,114,41,93,.441,15,42,.357,18,21,.857,16,53,25,7,4,10,16,47,92,.511,15,36,.417,5,11,.455,8,40,31,6,6,9,18
2025,CHO,13,2024-11-17,0,CLE,L,114,128,42,103,.408,20,52,.385,10,12,.833,17,40,34,12,6,10,23,44,77,.571,13,30,.433,27,28,.964,9,48,26,3,4,20,15
2025,CHO,14,2024-11-19,0,BRK,L,115,116,38,82,.463,20,37,.541,19,22,.864,13,44,25,6,8,23,20,42,85,.494,18,41,.439,14,19,.737,10,36,31,8,8,15,19
2025,CHO,15,2024-11-21,1,DET,W,123,121,44,93,.473,20,44,.455,15,21,.714,11,43,23,12,5,16,22,42,99,.424,17,48,.354,20,25,.800,21,56,30,8,3,19,23
2025,CHO,16,2024-11-23,0,MIL,L,119,125,41,100,.410,19,47,.404,18,21,.857,14,48,22,6,5,10,21,43,89,.483,18,37,.486,21,26,.808,10,51,20,3,9,14,22
2025,CHO,17,2024-11-25,1,ORL,L,84,95,31,75,.413,7,32,.219,15,19,.789,13,52,14,6,5,27,20,37,94,.394,12,46,.261,9,17,.529,13,39,21,12,6,8,21
